_id,deviceId,ts,hour,minute,sound.avg,sound.max,sound.last,sound_range,sound_stability,soundHist.QUIET,soundHist.LIGHT_ACTIVITY,soundHist.RESTLESS,soundHist.CRYING,hist_total,hist_quiet_ratio,hist_la_ratio,hist_rest_ratio,hist_cry_ratio,temp.avg,temp.min,temp.max,humidity.avg,humidity.min,humidity.max,light.avg,light.last,comfort.avg,comfort.last,comfort_computed,motion.samplesActive,motion.durationMs,motion_active_ratio,motion_active,hour_sin,hour_cos,sampleCount,sound.event,label_encoded
synthetic_002800,ESP32_GREENHOUSE_01,2026-04-01 23:19:30+00:00,23,19,103.1,261.9,74.7,158.79999999999998,0.39216432103461396,0,14,0,1,15,0.0,0.875,0.0,0.0625,31.73,31.2,32.1,61.86,61.8,61.9,22.0,16.4,55.7,57.0,55.7,2,1117,0.14285714285714285,1,-0.25881904510252157,0.9659258262890681,13,LIGHT_ACTIVITY,1
synthetic_006869,ESP32_GREENHOUSE_01,2026-04-03 09:14:00+00:00,9,14,234.9,558.6,301.9,323.70000000000005,0.4197641172265904,0,1,13,1,15,0.0,0.0625,0.8125,0.0625,33.92,33.5,34.2,52.91,51.7,53.3,284.0,277.5,54.8,50.5,54.0,1,4436,0.0625,1,0.7071067811865476,-0.7071067811865475,15,RESTLESS,2
synthetic_001661,ESP32_GREENHOUSE_01,2026-04-01 13:50:00+00:00,13,50,46.6,63.1,40.4,16.5,0.7269890795631826,12,0,3,0,15,0.75,0.0,0.1875,0.0,33.63,33.5,34.2,57.15,56.8,58.6,366.4,362.9,58.9,56.2,58.7,0,30,0.0,0,-0.2588190451025208,-0.9659258262890683,14,QUIET,0
synthetic_004063,ESP32_GREENHOUSE_01,2026-04-02 09:51:00+00:00,9,51,58.6,125.3,99.3,66.69999999999999,0.46397466349960415,0,13,1,1,15,0.0,0.8125,0.0625,0.0625,33.24,32.8,33.6,55.84,54.9,57.3,281.0,281.7,59.7,56.1,59.1,1,1339,0.06666666666666667,1,0.7071067811865476,-0.7071067811865475,14,LIGHT_ACTIVITY,1
synthetic_009925,ESP32_GREENHOUSE_01,2026-04-04 10:42:00+00:00,10,42,384.1,677.6,365.0,293.5,0.5660182729148246,2,2,2,9,15,0.125,0.125,0.125,0.5625,33.57,33.1,34.0,62.01,61.9,62.5,335.8,334.6,42.5,39.9,42.5,3,134,0.1875,1,0.49999999999999994,-0.8660254037844387,15,CRYING,3
synthetic_008300,ESP32_GREENHOUSE_01,2026-04-03 21:09:30+00:00,21,9,275.8,442.3,325.2,166.5,0.6221520415068802,3,2,3,7,15,0.1875,0.125,0.1875,0.4375,31.65,31.3,31.8,58.32,57.6,60.0,70.9,67.1,49.6,46.6,51.4,0,961,0.0,0,-0.7071067811865477,0.7071067811865474,14,CRYING,3
synthetic_007211,ESP32_GREENHOUSE_01,2026-04-03 12:05:00+00:00,12,5,209.8,505.7,184.3,295.9,0.4140517071245313,2,1,11,1,15,0.125,0.0625,0.6875,0.0625,33.78,33.5,34.2,55.82,53.9,57.2,408.8,413.1,52.3,54.5,53.2,0,4125,0.0,0,1.2246467991473532e-16,-1.0,15,RESTLESS,2
synthetic_007120,ESP32_GREENHOUSE_01,2026-04-03 11:19:30+00:00,11,19,149.5,418.8,235.7,269.3,0.35612196283944736,0,4,10,1,15,0.0,0.25,0.625,0.0625,33.55,33.1,34.1,59.19,58.4,61.0,312.3,285.6,52.2,51.5,53.4,0,307,0.0,0,0.258819045102521,-0.9659258262890682,14,RESTLESS,2
synthetic_005590,ESP32_GREENHOUSE_01,2026-04-02 22:34:30+00:00,22,34,271.6,619.4,253.3,347.79999999999995,0.43778207607994846,0,7,7,1,15,0.0,0.4375,0.4375,0.0625,31.07,30.8,31.4,58.06,57.1,59.0,0.9,0.0,49.3,47.9,53.3,4,6492,0.25,1,-0.5000000000000004,0.8660254037844384,15,RESTLESS,2
synthetic_009543,ESP32_GREENHOUSE_01,2026-04-04 07:31:00+00:00,7,31,374.8,879.3,1023.0,504.49999999999994,0.42576394410996254,0,4,3,8,15,0.0,0.25,0.1875,0.5,32.1,31.6,32.7,54.21,52.9,54.8,35.4,32.4,46.2,21.5,48.8,0,1758,0.0,0,0.9659258262890683,-0.25881904510252063,15,CRYING,3
synthetic_005887,ESP32_GREENHOUSE_01,2026-04-03 01:03:00+00:00,1,3,274.3,394.6,276.8,120.30000000000001,0.6933771486349848,1,3,9,2,15,0.0625,0.1875,0.5625,0.125,31.19,30.6,31.3,55.78,55.3,56.4,60.0,54.0,54.7,57.1,54.3,3,2967,0.1875,1,0.25881904510252074,0.9659258262890683,15,RESTLESS,2
synthetic_008772,ESP32_GREENHOUSE_01,2026-04-04 01:05:30+00:00,1,5,276.8,612.7,324.1,335.90000000000003,0.45103470751181357,1,0,0,14,15,0.0625,0.0,0.0,0.875,31.99,31.5,32.5,53.74,53.5,54.6,1.7,0.0,53.3,52.6,53.3,3,1220,0.2,1,0.25881904510252074,0.9659258262890683,14,CRYING,3
synthetic_007508,ESP32_GREENHOUSE_01,2026-04-03 14:33:30+00:00,14,33,341.5,762.6,260.4,421.1,0.4472236773179675,1,1,1,12,15,0.0625,0.0625,0.0625,0.75,34.33,33.9,34.6,50.46,48.7,52.2,437.4,447.1,53.3,53.2,51.4,1,725,0.0625,1,-0.4999999999999997,-0.8660254037844388,15,CRYING,3
synthetic_001669,ESP32_GREENHOUSE_01,2026-04-01 13:54:00+00:00,13,54,75.5,94.4,62.9,18.900000000000006,0.7914046121593291,11,3,1,0,15,0.6875,0.1875,0.0625,0.0,33.51,33.1,33.9,55.1,55.1,56.3,403.2,386.0,58.7,61.5,58.9,0,83,0.0,0,-0.2588190451025208,-0.9659258262890683,14,QUIET,0
synthetic_000559,ESP32_GREENHOUSE_01,2026-04-01 04:39:00+00:00,4,39,79.2,129.3,129.6,50.10000000000001,0.6078280890253261,8,1,2,4,15,0.5,0.0625,0.125,0.25,32.45,32.3,32.7,57.58,57.2,58.7,20.1,19.6,58.1,58.6,57.3,1,144,0.0625,1,0.8660254037844386,0.5000000000000001,15,QUIET,0
synthetic_006134,ESP32_GREENHOUSE_01,2026-04-03 03:06:30+00:00,3,6,181.1,356.4,255.1,175.29999999999998,0.5067151650811416,1,1,7,6,15,0.0625,0.0625,0.4375,0.375,31.56,31.1,32.0,58.16,56.7,59.6,13.6,6.4,56.0,54.2,55.5,0,374,0.0,0,0.7071067811865476,0.7071067811865476,15,RESTLESS,2
synthetic_006661,ESP32_GREENHOUSE_01,2026-04-03 07:30:00+00:00,7,30,114.6,484.7,139.7,370.1,0.23594811612106237,1,2,7,5,15,0.0625,0.125,0.4375,0.3125,32.87,32.7,33.3,54.07,52.6,54.5,104.5,114.4,58.5,57.9,58.0,1,3939,0.07142857142857142,1,0.9659258262890683,-0.25881904510252063,13,RESTLESS,2
synthetic_001886,ESP32_GREENHOUSE_01,2026-04-01 15:42:30+00:00,15,42,68.4,99.2,60.9,30.799999999999997,0.6826347305389222,14,0,1,0,15,0.875,0.0,0.0625,0.0,33.24,32.8,33.7,53.44,53.4,54.4,395.8,411.0,60.4,60.6,60.2,0,118,0.0,0,-0.7071067811865471,-0.7071067811865479,15,QUIET,0
synthetic_007741,ESP32_GREENHOUSE_01,2026-04-03 16:30:00+00:00,16,30,5.0,611.2,91.7,606.2,0.008167265599477294,0,2,0,13,15,0.0,0.125,0.0,0.8125,32.33,31.8,32.8,50.01,48.7,50.9,366.0,371.1,67.0,64.1,65.3,0,379,0.0,0,-0.8660254037844385,-0.5000000000000004,15,CRYING,3
synthetic_005735,ESP32_GREENHOUSE_01,2026-04-02 23:47:00+00:00,23,47,131.8,361.0,53.7,229.2,0.3640883977900553,1,2,11,1,15,0.0625,0.125,0.6875,0.0625,31.26,30.9,31.4,55.46,54.9,55.8,41.1,40.5,59.2,64.1,59.9,2,706,0.125,1,-0.25881904510252157,0.9659258262890681,15,RESTLESS,2
synthetic_002744,ESP32_GREENHOUSE_01,2026-04-01 22:51:30+00:00,22,51,58.7,164.8,69.1,106.10000000000001,0.3540410132689988,7,4,2,2,15,0.4375,0.25,0.125,0.125,31.64,31.3,32.1,55.63,54.5,57.1,20.1,22.5,61.0,63.6,61.6,3,1084,0.2,1,-0.5000000000000004,0.8660254037844384,14,LIGHT_ACTIVITY,1
synthetic_002202,ESP32_GREENHOUSE_01,2026-04-01 18:20:30+00:00,18,20,53.1,99.3,74.6,46.199999999999996,0.5294117647058824,14,0,0,1,15,0.875,0.0,0.0,0.0625,31.97,31.5,32.5,56.52,54.7,56.8,303.0,298.9,60.7,59.3,60.3,0,32,0.0,0,-1.0,-1.8369701987210297e-16,14,QUIET,0
synthetic_007071,ESP32_GREENHOUSE_01,2026-04-03 10:55:00+00:00,10,55,128.7,482.2,154.5,353.5,0.26634933774834435,0,3,10,2,15,0.0,0.1875,0.625,0.125,33.09,32.9,33.6,54.31,54.2,55.0,292.0,269.7,52.8,49.6,57.3,3,7671,0.2,1,0.49999999999999994,-0.8660254037844387,14,RESTLESS,2
synthetic_007698,ESP32_GREENHOUSE_01,2026-04-03 16:08:30+00:00,16,8,287.7,591.4,205.5,303.7,0.48565158676569886,0,2,3,10,15,0.0,0.125,0.1875,0.625,32.79,32.6,33.1,55.45,55.2,57.3,466.3,476.7,48.1,53.3,50.3,1,785,0.06666666666666667,1,-0.8660254037844385,-0.5000000000000004,14,CRYING,3
synthetic_003708,ESP32_GREENHOUSE_01,2026-04-02 06:53:30+00:00,6,53,134.7,386.1,97.3,251.40000000000003,0.347972100232498,2,10,1,2,15,0.125,0.625,0.0625,0.125,32.34,31.8,32.9,60.64,58.8,61.3,17.6,19.0,54.4,54.0,53.5,2,1012,0.13333333333333333,1,1.0,6.123233995736766e-17,14,RESTLESS,2
synthetic_004221,ESP32_GREENHOUSE_01,2026-04-02 11:10:00+00:00,11,10,127.9,333.5,142.1,205.6,0.3823617339312407,3,9,2,1,15,0.1875,0.5625,0.125,0.0625,32.42,32.1,32.8,55.13,53.8,56.4,288.4,274.2,55.6,56.8,57.0,1,845,0.0625,1,0.258819045102521,-0.9659258262890682,15,LIGHT_ACTIVITY,1
synthetic_004354,ESP32_GREENHOUSE_01,2026-04-02 12:16:30+00:00,12,16,128.6,213.6,143.4,85.0,0.5992544268406337,2,11,0,2,15,0.125,0.6875,0.0,0.125,33.58,33.3,34.1,51.35,50.4,51.4,420.6,426.3,61.9,58.2,59.1,3,1821,0.2,1,1.2246467991473532e-16,-1.0,14,LIGHT_ACTIVITY,1
synthetic_004667,ESP32_GREENHOUSE_01,2026-04-02 14:53:00+00:00,14,53,54.4,281.1,14.9,226.70000000000002,0.19283941864587023,2,10,2,1,15,0.125,0.625,0.125,0.0625,33.2,32.9,33.6,53.37,51.7,53.6,403.9,386.8,58.2,61.9,60.8,3,508,0.1875,1,-0.4999999999999997,-0.8660254037844388,15,LIGHT_ACTIVITY,1
synthetic_009563,ESP32_GREENHOUSE_01,2026-04-04 07:41:00+00:00,7,41,438.1,945.9,464.2,507.79999999999995,0.4626676523392122,2,3,2,8,15,0.125,0.1875,0.125,0.5,33.13,32.8,33.6,63.86,62.0,65.1,112.8,110.6,38.5,37.2,39.2,2,611,0.14285714285714285,1,0.9659258262890683,-0.25881904510252063,13,CRYING,3
synthetic_006417,ESP32_GREENHOUSE_01,2026-04-03 05:28:00+00:00,5,28,375.7,555.3,373.4,179.59999999999997,0.6753550242674816,1,2,9,3,15,0.0625,0.125,0.5625,0.1875,31.58,31.4,31.8,55.64,55.0,56.0,73.7,80.9,48.9,51.0,49.4,1,2463,0.06666666666666667,1,0.9659258262890683,0.25881904510252074,14,RESTLESS,2
synthetic_003240,ESP32_GREENHOUSE_01,2026-04-02 02:59:30+00:00,2,59,117.4,319.3,114.4,201.9,0.36653137683421794,1,13,0,1,15,0.0625,0.8125,0.0,0.0625,31.18,30.6,31.6,54.48,54.1,56.5,11.9,5.4,60.8,61.3,61.3,3,2737,0.2,1,0.49999999999999994,0.8660254037844387,14,RESTLESS,2
synthetic_003989,ESP32_GREENHOUSE_01,2026-04-02 09:14:00+00:00,9,14,111.7,237.0,52.2,125.3,0.469327731092437,6,9,0,0,15,0.375,0.5625,0.0,0.0,32.6,32.3,33.0,56.5,55.8,57.9,220.1,215.2,54.7,60.4,56.6,3,299,0.21428571428571427,1,0.7071067811865476,-0.7071067811865475,13,LIGHT_ACTIVITY,1
synthetic_001128,ESP32_GREENHOUSE_01,2026-04-01 09:23:30+00:00,9,23,80.1,143.6,73.2,63.5,0.553941908713693,10,2,0,3,15,0.625,0.125,0.0,0.1875,32.95,32.7,33.1,59.48,59.3,61.3,213.8,192.6,54.7,55.1,55.9,1,185,0.07142857142857142,1,0.7071067811865476,-0.7071067811865475,13,QUIET,0
synthetic_000205,ESP32_GREENHOUSE_01,2026-04-01 01:42:00+00:00,1,42,62.2,62.2,59.6,0.0,0.9841772151898734,13,1,1,0,15,0.8125,0.0625,0.0625,0.0,30.93,30.7,31.3,55.7,54.9,56.6,3.1,8.6,65.1,65.1,63.4,1,172,0.0625,1,0.25881904510252074,0.9659258262890683,15,QUIET,0
synthetic_004966,ESP32_GREENHOUSE_01,2026-04-02 17:22:30+00:00,17,22,70.0,181.6,11.7,111.6,0.3833515881708653,7,4,1,3,15,0.4375,0.25,0.0625,0.1875,32.58,32.4,32.9,56.35,55.7,56.9,366.0,380.5,59.4,61.4,58.3,2,48,0.125,1,-0.9659258262890683,-0.25881904510252063,15,LIGHT_ACTIVITY,1
synthetic_008846,ESP32_GREENHOUSE_01,2026-04-04 01:42:30+00:00,1,42,281.0,546.2,545.1,265.20000000000005,0.5135233918128654,5,0,3,7,15,0.3125,0.0,0.1875,0.4375,31.71,31.4,31.9,56.1,55.8,57.2,13.7,4.0,53.4,43.2,52.4,1,1165,0.07142857142857142,1,0.25881904510252074,0.9659258262890683,13,CRYING,3
synthetic_008828,ESP32_GREENHOUSE_01,2026-04-04 01:33:30+00:00,1,33,262.3,734.6,707.4,472.3,0.3565796628602501,0,0,3,12,15,0.0,0.0,0.1875,0.75,31.14,30.7,31.3,62.07,60.3,62.5,58.7,80.2,51.6,32.7,51.0,2,1883,0.13333333333333333,1,0.25881904510252074,0.9659258262890683,14,CRYING,3
synthetic_002145,ESP32_GREENHOUSE_01,2026-04-01 17:52:00+00:00,17,52,37.0,80.7,31.7,43.7,0.4528763769889841,11,0,2,2,15,0.6875,0.0,0.125,0.125,32.82,32.7,33.2,58.41,57.5,60.0,289.9,287.3,59.5,59.4,58.3,1,213,0.0625,1,-0.9659258262890683,-0.25881904510252063,15,QUIET,0
synthetic_005005,ESP32_GREENHOUSE_01,2026-04-02 17:42:00+00:00,17,42,101.2,434.5,13.3,333.3,0.23237657864523537,1,2,11,1,15,0.0625,0.125,0.6875,0.0625,32.97,32.8,33.1,52.87,51.4,53.3,350.6,341.8,58.0,60.9,59.2,1,917,0.0625,1,-0.9659258262890683,-0.25881904510252063,15,RESTLESS,2
synthetic_008502,ESP32_GREENHOUSE_01,2026-04-03 22:50:30+00:00,22,50,491.3,644.9,794.0,153.59999999999997,0.7606440625483821,3,1,2,9,15,0.1875,0.0625,0.125,0.5625,31.21,30.7,31.5,56.09,55.3,57.5,15.2,16.4,45.4,35.1,45.6,1,1057,0.0625,1,-0.5000000000000004,0.8660254037844384,15,CRYING,3
synthetic_008836,ESP32_GREENHOUSE_01,2026-04-04 01:37:30+00:00,1,37,604.2,897.0,556.7,292.79999999999995,0.6728285077951003,1,0,0,14,15,0.0625,0.0,0.0,0.875,31.13,30.9,31.4,60.97,60.1,61.3,26.8,49.1,39.3,40.7,38.4,3,1165,0.2,1,0.25881904510252074,0.9659258262890683,14,CRYING,3
synthetic_004517,ESP32_GREENHOUSE_01,2026-04-02 13:38:00+00:00,13,38,95.1,260.2,75.9,165.1,0.36408882082695254,0,12,2,1,15,0.0,0.75,0.125,0.0625,32.48,32.1,32.9,56.01,54.3,57.3,431.8,430.3,57.0,57.7,57.6,0,1489,0.0,0,-0.2588190451025208,-0.9659258262890683,14,LIGHT_ACTIVITY,1
synthetic_009257,ESP32_GREENHOUSE_01,2026-04-04 05:08:00+00:00,5,8,192.7,413.4,103.8,220.7,0.4650096525096525,3,2,1,9,15,0.1875,0.125,0.0625,0.5625,32.38,32.1,32.9,54.86,53.0,56.0,40.0,40.7,55.5,56.9,54.8,0,1559,0.0,0,0.9659258262890683,0.25881904510252074,15,CRYING,3
synthetic_007481,ESP32_GREENHOUSE_01,2026-04-03 14:20:00+00:00,14,20,290.3,546.7,324.3,256.40000000000003,0.5300346905240094,1,2,10,2,15,0.0625,0.125,0.625,0.125,33.25,32.8,33.4,53.29,52.4,53.4,375.3,366.6,48.0,44.7,51.6,4,5346,0.26666666666666666,1,-0.4999999999999997,-0.8660254037844388,14,RESTLESS,2
synthetic_006780,ESP32_GREENHOUSE_01,2026-04-03 08:29:30+00:00,8,29,5.0,317.4,19.6,312.4,0.0157035175879397,0,2,12,1,15,0.0,0.125,0.75,0.0625,33.22,32.8,33.4,61.54,60.7,63.2,63.4,65.6,57.6,58.5,57.6,3,252,0.2,1,0.8660254037844387,-0.4999999999999998,14,RESTLESS,2
synthetic_002366,ESP32_GREENHOUSE_01,2026-04-01 19:42:30+00:00,19,42,56.9,73.2,26.5,16.300000000000004,0.7668463611859838,12,1,0,2,15,0.75,0.0625,0.0,0.125,31.58,31.0,31.8,55.36,54.4,56.1,209.8,215.1,64.9,63.5,62.0,0,422,0.0,0,-0.9659258262890684,0.2588190451025203,15,QUIET,0
synthetic_005657,ESP32_GREENHOUSE_01,2026-04-02 23:08:00+00:00,23,8,160.8,679.6,82.9,518.8,0.23626212165736116,0,1,14,0,15,0.0,0.0625,0.875,0.0,31.19,30.9,31.4,58.0,56.1,58.4,61.4,80.0,55.9,63.5,57.4,2,1243,0.125,1,-0.25881904510252157,0.9659258262890681,15,RESTLESS,2
synthetic_006116,ESP32_GREENHOUSE_01,2026-04-03 02:57:30+00:00,2,57,313.1,491.0,384.5,177.89999999999998,0.6363821138211383,0,3,10,2,15,0.0,0.1875,0.625,0.125,31.54,31.2,31.9,58.92,57.0,59.4,28.5,21.3,50.2,48.0,49.9,1,2033,0.06666666666666667,1,0.49999999999999994,0.8660254037844387,14,RESTLESS,2
synthetic_003965,ESP32_GREENHOUSE_01,2026-04-02 09:02:00+00:00,9,2,197.2,197.2,190.2,0.0,0.9949545913218971,2,9,3,1,15,0.125,0.5625,0.1875,0.0625,33.2,32.7,33.6,56.15,55.4,57.3,199.2,200.3,55.2,54.0,53.4,1,2690,0.06666666666666667,1,0.7071067811865476,-0.7071067811865475,14,LIGHT_ACTIVITY,1
synthetic_005449,ESP32_GREENHOUSE_01,2026-04-02 21:24:00+00:00,21,24,212.1,302.9,316.6,90.79999999999998,0.6979269496544916,1,1,13,0,15,0.0625,0.0625,0.8125,0.0,31.14,31.0,31.6,53.88,52.1,54.5,66.1,47.5,56.1,49.5,58.1,4,1555,0.2857142857142857,1,-0.7071067811865477,0.7071067811865474,13,RESTLESS,2
synthetic_000617,ESP32_GREENHOUSE_01,2026-04-01 05:08:00+00:00,5,8,78.5,112.6,64.1,34.099999999999994,0.6910211267605634,1,7,5,2,15,0.0625,0.4375,0.3125,0.125,31.43,31.3,31.6,58.31,56.7,59.2,23.3,18.2,60.1,60.6,59.7,1,95,0.06666666666666667,1,0.9659258262890683,0.25881904510252074,14,QUIET,0
synthetic_005450,ESP32_GREENHOUSE_01,2026-04-02 21:24:30+00:00,21,24,121.9,271.9,149.4,149.99999999999997,0.4466837669475999,0,1,13,1,15,0.0,0.0625,0.8125,0.0625,31.56,31.3,32.1,61.14,60.0,61.3,118.7,105.5,50.9,51.0,55.9,1,5469,0.06666666666666667,1,-0.7071067811865477,0.7071067811865474,14,RESTLESS,2
synthetic_009624,ESP32_GREENHOUSE_01,2026-04-04 08:11:30+00:00,8,11,355.9,960.1,1023.0,604.2,0.37030485901571114,0,1,0,14,15,0.0,0.0625,0.0,0.875,32.3,32.1,32.6,63.33,62.4,64.2,135.6,134.8,42.7,18.8,43.3,3,557,0.2,1,0.8660254037844387,-0.4999999999999998,14,CRYING,3
synthetic_007799,ESP32_GREENHOUSE_01,2026-04-03 16:59:00+00:00,16,59,191.2,878.8,432.1,687.5999999999999,0.21732211866333256,1,4,2,8,15,0.0625,0.25,0.125,0.5,33.05,32.5,33.6,56.59,55.8,58.3,398.1,387.6,52.9,42.9,53.4,1,809,0.06666666666666667,1,-0.8660254037844385,-0.5000000000000004,14,CRYING,3
synthetic_002876,ESP32_GREENHOUSE_01,2026-04-01 23:57:30+00:00,23,57,57.0,278.9,96.1,221.89999999999998,0.20364415862808147,3,12,0,0,15,0.1875,0.75,0.0,0.0,31.4,30.9,31.8,57.15,56.0,57.2,17.9,9.5,59.5,61.6,61.4,1,938,0.0625,1,-0.25881904510252157,0.9659258262890681,15,QUIET,0
synthetic_004015,ESP32_GREENHOUSE_01,2026-04-02 09:27:00+00:00,9,27,132.4,286.3,90.2,153.9,0.46084232509571876,1,13,1,0,15,0.0625,0.8125,0.0625,0.0,32.77,32.4,33.0,54.53,53.8,55.1,153.3,158.5,59.6,59.1,57.0,1,1117,0.06666666666666667,1,0.7071067811865476,-0.7071067811865475,14,LIGHT_ACTIVITY,1
synthetic_007442,ESP32_GREENHOUSE_01,2026-04-03 14:00:30+00:00,14,0,100.0,551.3,50.7,451.29999999999995,0.18106101756291873,0,13,0,2,15,0.0,0.8125,0.0,0.125,33.24,32.9,33.8,53.77,53.2,55.7,395.9,400.4,56.9,54.9,58.7,0,7250,0.0,0,-0.4999999999999997,-0.8660254037844388,14,RESTLESS,2
synthetic_005089,ESP32_GREENHOUSE_01,2026-04-02 18:24:00+00:00,18,24,134.8,529.5,187.4,394.7,0.25409990574929314,3,0,11,1,15,0.1875,0.0,0.6875,0.0625,32.77,32.6,33.3,53.29,53.1,55.1,247.4,258.2,58.2,56.7,57.7,4,4141,0.25,1,-1.0,-1.8369701987210297e-16,15,RESTLESS,2
synthetic_005531,ESP32_GREENHOUSE_01,2026-04-02 22:05:00+00:00,22,5,274.4,510.4,318.3,236.0,0.536566288619476,2,5,7,1,15,0.125,0.3125,0.4375,0.0625,30.82,30.4,31.3,57.15,56.5,57.5,15.9,30.0,49.8,49.2,54.5,3,6064,0.21428571428571427,1,-0.5000000000000004,0.8660254037844384,13,RESTLESS,2
synthetic_003964,ESP32_GREENHOUSE_01,2026-04-02 09:01:30+00:00,9,1,126.3,144.3,150.2,18.000000000000014,0.8692360633172745,0,1,13,1,15,0.0,0.0625,0.8125,0.0625,33.19,32.7,33.4,56.19,55.7,56.4,230.8,221.7,55.5,57.0,56.2,2,38,0.13333333333333333,1,0.7071067811865476,-0.7071067811865475,14,LIGHT_ACTIVITY,1
synthetic_001441,ESP32_GREENHOUSE_01,2026-04-01 12:00:00+00:00,12,0,24.2,147.5,13.2,123.3,0.16296296296296295,11,3,1,0,15,0.6875,0.1875,0.0625,0.0,33.71,33.2,33.9,53.62,51.9,55.6,451.3,456.9,64.0,62.9,61.8,3,3027,0.1875,1,1.2246467991473532e-16,-1.0,15,QUIET,0
synthetic_003435,ESP32_GREENHOUSE_01,2026-04-02 04:37:00+00:00,4,37,123.2,293.7,115.0,170.5,0.4180522565320665,0,13,0,2,15,0.0,0.8125,0.0,0.125,31.82,31.5,32.4,63.89,63.8,65.4,68.1,48.7,53.4,52.9,53.4,2,228,0.13333333333333333,1,0.8660254037844386,0.5000000000000001,14,LIGHT_ACTIVITY,1
synthetic_001187,ESP32_GREENHOUSE_01,2026-04-01 09:53:00+00:00,9,53,20.2,152.9,23.6,132.70000000000002,0.13125406107862247,9,3,1,2,15,0.5625,0.1875,0.0625,0.125,32.8,32.4,33.0,58.85,57.9,59.8,282.4,284.3,59.3,59.3,58.7,0,30,0.0,0,0.7071067811865476,-0.7071067811865475,14,QUIET,0
synthetic_001934,ESP32_GREENHOUSE_01,2026-04-01 16:06:30+00:00,16,6,42.5,106.9,37.0,64.4,0.39388322520852637,10,0,4,1,15,0.625,0.0,0.25,0.0625,32.67,32.2,33.0,59.29,58.8,60.8,361.8,349.7,58.4,55.1,57.5,0,473,0.0,0,-0.8660254037844385,-0.5000000000000004,14,QUIET,0
synthetic_003833,ESP32_GREENHOUSE_01,2026-04-02 07:56:00+00:00,7,56,125.8,371.4,122.7,245.59999999999997,0.33780880773361976,1,14,0,0,15,0.0625,0.875,0.0,0.0,32.45,32.0,32.8,59.65,58.1,60.3,98.0,101.8,54.7,53.8,54.2,2,290,0.13333333333333333,1,0.9659258262890683,-0.25881904510252063,14,LIGHT_ACTIVITY,1
synthetic_009263,ESP32_GREENHOUSE_01,2026-04-04 05:11:00+00:00,5,11,297.8,834.8,211.8,537.0,0.35630533620483373,2,3,2,8,15,0.125,0.1875,0.125,0.5,32.11,31.6,32.4,59.23,58.2,60.2,11.6,3.1,48.6,53.7,48.7,1,1765,0.0625,1,0.9659258262890683,0.25881904510252074,15,CRYING,3
synthetic_008756,ESP32_GREENHOUSE_01,2026-04-04 00:57:30+00:00,0,57,279.4,499.5,282.0,220.10000000000002,0.5582417582417581,1,1,10,3,15,0.0625,0.0625,0.625,0.1875,31.41,31.0,31.8,58.54,58.4,59.8,43.7,43.9,48.4,54.6,51.8,2,1405,0.125,1,0.0,1.0,15,CRYING,3
synthetic_005475,ESP32_GREENHOUSE_01,2026-04-02 21:37:00+00:00,21,37,170.9,646.3,112.4,475.4,0.26401977444770586,0,0,14,1,15,0.0,0.0,0.875,0.0625,31.76,31.2,32.1,55.05,54.0,56.7,45.6,53.0,55.4,59.3,57.2,2,37,0.125,1,-0.7071067811865477,0.7071067811865474,15,RESTLESS,2
synthetic_006498,ESP32_GREENHOUSE_01,2026-04-03 06:08:30+00:00,6,8,117.8,437.3,112.9,319.5,0.2687656856034679,1,4,1,9,15,0.0625,0.25,0.0625,0.5625,31.45,30.9,32.0,62.4,61.1,62.5,67.1,65.5,53.7,52.2,55.6,4,6897,0.26666666666666666,1,1.0,6.123233995736766e-17,14,RESTLESS,2
synthetic_006425,ESP32_GREENHOUSE_01,2026-04-03 05:32:00+00:00,5,32,219.6,219.6,189.5,0.0,0.9954669084315503,2,1,8,4,15,0.125,0.0625,0.5,0.25,32.48,32.2,32.9,58.75,58.6,58.8,34.3,42.5,50.0,51.7,51.0,0,4521,0.0,0,0.9659258262890683,0.25881904510252074,15,LIGHT_ACTIVITY,1
synthetic_002934,ESP32_GREENHOUSE_01,2026-04-02 00:26:30+00:00,0,26,110.0,274.3,57.6,164.3,0.3995641118779513,1,11,1,2,15,0.0625,0.6875,0.0625,0.125,31.41,31.2,31.5,56.51,55.0,58.3,15.2,26.1,60.7,61.2,59.7,1,2905,0.06666666666666667,1,0.0,1.0,14,LIGHT_ACTIVITY,1
synthetic_006648,ESP32_GREENHOUSE_01,2026-04-03 07:23:30+00:00,7,23,223.8,496.8,188.1,273.0,0.4495781438328646,0,7,7,1,15,0.0,0.4375,0.4375,0.0625,31.98,31.8,32.5,57.61,56.2,58.3,123.7,123.0,47.7,51.2,52.9,0,5564,0.0,0,0.9659258262890683,-0.25881904510252063,15,RESTLESS,2
synthetic_003335,ESP32_GREENHOUSE_01,2026-04-02 03:47:00+00:00,3,47,78.1,340.9,46.5,262.79999999999995,0.22842936531149458,3,7,3,2,15,0.1875,0.4375,0.1875,0.125,31.18,31.0,31.6,62.96,62.2,64.2,67.5,67.5,56.8,58.2,57.5,3,2659,0.1875,1,0.7071067811865476,0.7071067811865476,15,LIGHT_ACTIVITY,1
